,precio,puertas,combustible,traccion,cv,cambio,n_marchas,co2,autonomia,consumo,garantia,capacidad deposito,0_a_100,maletero,tipo_marca,longitud,Segmento
127,0.0336526979756,1.0,0.25,1.0,0.194244604317,1.0,0.555555555556,0.350125944584,0.191998464012,0.352941176471,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61152,0.12
128,0.0336526979756,1.0,0.25,1.0,0.151079136691,1.0,0.444444444444,0.370277078086,0.179998560012,0.376470588235,0.285714285714,0.48,0.680473372781,0.164094650206,0.0,0.61152,0.12
129,0.0365958164168,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.274559193955,0.280965752274,0.241176470588,0.285714285714,0.48,0.621301775148,0.164094650206,0.0,0.61152,0.12
130,0.0366906424287,1.0,0.25,1.0,0.194244604317,1.0,0.555555555556,0.350125944584,0.191998464012,0.352941176471,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61952,0.12
131,0.0383237570768,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.269521410579,0.280965752274,0.241176470588,0.285714285714,0.48,0.763313609467,0.164094650206,0.0,0.61152,0.12
132,0.0388154475085,1.0,0.25,1.0,0.194244604317,0.0,0.555555555556,0.335012594458,0.202102383181,0.335294117647,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61152,0.12
133,0.0396337608699,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.274559193955,0.280965752274,0.241176470588,0.285714285714,0.48,0.621301775148,0.164094650206,0.0,0.61952,0.12
134,0.0397285868817,1.0,0.25,1.0,0.194244604317,1.0,0.555555555556,0.350125944584,0.191998464012,0.352941176471,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61152,0.12
135,0.0418533919616,1.0,0.25,1.0,0.194244604317,0.0,0.555555555556,0.335012594458,0.202102383181,0.335294117647,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61952,0.12
136,0.0426717053229,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.274559193955,0.280965752274,0.241176470588,0.285714285714,0.48,0.621301775148,0.164094650206,0.0,0.61152,0.12
137,0.0427665313347,1.0,0.25,1.0,0.194244604317,1.0,0.555555555556,0.350125944584,0.191998464012,0.352941176471,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61952,0.12
138,0.0448913364146,1.0,0.25,1.0,0.194244604317,0.0,0.555555555556,0.335012594458,0.202102383181,0.335294117647,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61152,0.12
139,0.0457096497759,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.274559193955,0.280965752274,0.241176470588,0.285714285714,0.48,0.621301775148,0.164094650206,0.0,0.61952,0.12
140,0.0469072671846,1.0,0.0,0.0,0.194244604317,1.0,0.555555555556,0.327455919395,0.235102119183,0.288235294118,0.285714285714,0.48,0.562130177515,0.164094650206,0.0,0.61952,0.12
141,0.0469283396317,1.0,0.25,1.0,0.151079136691,1.0,0.444444444444,0.370277078086,0.179998560012,0.376470588235,0.285714285714,0.48,0.680473372781,0.164094650206,0.0,0.61152,0.12
142,0.0479292808676,1.0,0.25,1.0,0.194244604317,0.0,0.555555555556,0.335012594458,0.202102383181,0.335294117647,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61952,0.12
143,0.0486843768877,1.0,0.25,1.0,0.151079136691,1.0,0.444444444444,0.370277078086,0.179998560012,0.376470588235,0.285714285714,0.48,0.680473372781,0.164094650206,0.0,0.61152,0.12
144,0.050057598022,1.0,0.25,0.0,0.237410071942,0.0,0.888888888889,0.395465994962,0.171934624523,0.394117647059,0.285714285714,0.48,0.508875739645,0.164094650206,0.0,0.61952,0.12
145,0.050791621595,1.0,0.5,1.0,0.165467625899,1.0,0.555555555556,0.36523929471,0.102479180167,0.523529411765,0.285714285714,0.38,0.621301775148,0.164094650206,0.0,0.61152,0.12
146,0.0521964513999,1.0,0.25,1.0,0.151079136691,1.0,0.444444444444,0.370277078086,0.179998560012,0.376470588235,0.285714285714,0.48,0.680473372781,0.164094650206,0.0,0.61152,0.12
147,0.0529620836436,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.269521410579,0.280965752274,0.241176470588,0.285714285714,0.48,0.763313609467,0.164094650206,0.0,0.61152,0.12
148,0.0529831560906,1.0,0.0,0.0,0.194244604317,1.0,0.555555555556,0.327455919395,0.235102119183,0.288235294118,0.285714285714,0.48,0.562130177515,0.164094650206,0.0,0.61952,0.12
149,0.0529831560906,1.0,0.0,0.0,0.194244604317,0.0,0.888888888889,0.362720403023,0.209446324429,0.323529411765,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61952,0.12
150,0.0536012812048,1.0,0.5,1.0,0.165467625899,1.0,0.555555555556,0.36523929471,0.102479180167,0.523529411765,0.285714285714,0.38,0.621301775148,0.164094650206,0.0,0.61152,0.12
151,0.053952488656,1.0,0.25,1.0,0.151079136691,1.0,0.444444444444,0.370277078086,0.179998560012,0.376470588235,0.285714285714,0.48,0.680473372781,0.164094650206,0.0,0.61152,0.12
152,0.0547181208997,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.269521410579,0.280965752274,0.241176470588,0.285714285714,0.48,0.763313609467,0.164094650206,0.0,0.61152,0.12
153,0.0557085259121,1.0,0.25,1.0,0.194244604317,1.0,0.555555555556,0.350125944584,0.191998464012,0.352941176471,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61952,0.12
154,0.0561334869281,1.0,0.25,0.0,0.237410071942,0.0,0.888888888889,0.395465994962,0.171934624523,0.394117647059,0.285714285714,0.48,0.508875739645,0.164094650206,0.0,0.61952,0.12
155,0.057113355717,1.0,0.5,1.0,0.165467625899,1.0,0.555555555556,0.36523929471,0.102479180167,0.523529411765,0.285714285714,0.38,0.621301775148,0.164094650206,0.0,0.61152,0.12
156,0.0582301954118,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.269521410579,0.280965752274,0.241176470588,0.285714285714,0.48,0.763313609467,0.164094650206,0.0,0.61152,0.12
157,0.058869392973,1.0,0.5,1.0,0.165467625899,1.0,0.555555555556,0.36523929471,0.102479180167,0.523529411765,0.285714285714,0.38,0.621301775148,0.164094650206,0.0,0.61152,0.12
158,0.0589326103143,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.274559193955,0.280965752274,0.241176470588,0.285714285714,0.48,0.621301775148,0.164094650206,0.0,0.61952,0.12
159,0.0590590449967,1.0,0.0,0.0,0.194244604317,0.0,0.888888888889,0.362720403023,0.209446324429,0.323529411765,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61952,0.12
160,0.0592206004243,1.0,0.25,1.0,0.194244604317,1.0,0.555555555556,0.350125944584,0.191998464012,0.352941176471,0.285714285714,0.48,0.579881656805,0.164094650206,0.0,0.61952,0.12
161,0.0596350252167,1.0,0.0,1.0,0.165467625899,0.0,0.555555555556,0.284634760705,0.267909856721,0.252941176471,0.285714285714,0.48,0.621301775148,0.164094650206,0.0,0.61152,0.12
162,0.0599862326679,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.269521410579,0.280965752274,0.241176470588,0.285714285714,0.48,0.763313609467,0.164094650206,0.0,0.61152,0.12
163,0.00293609429218,1.0,0.25,1.0,0.0920863309353,1.0,0.444444444444,0.302267002519,0.170758633931,0.305882352941,0.285714285714,0.37,0.840236686391,0.0997942386831,0.0,0.42112,0.0
164,0.00458325723839,1.0,0.25,1.0,0.0920863309353,1.0,0.444444444444,0.302267002519,0.170758633931,0.305882352941,0.285714285714,0.37,0.840236686391,0.0997942386831,0.0,0.42112,0.0
165,0.00867482404507,1.0,0.25,1.0,0.0920863309353,1.0,0.444444444444,0.302267002519,0.170758633931,0.305882352941,0.285714285714,0.37,0.840236686391,0.0997942386831,0.0,0.42112,0.0
166,0.0133564193698,1.0,0.25,1.0,0.115107913669,1.0,0.444444444444,0.249370277078,0.211438308494,0.247058823529,0.285714285714,0.37,0.662721893491,0.0997942386831,0.0,0.42112,0.0
167,0.0139604961859,1.0,0.5,1.0,0.0920863309353,1.0,0.444444444444,0.267002518892,0.170758633931,0.305882352941,0.285714285714,0.37,0.840236686391,0.0997942386831,0.0,0.42112,0.0
168,0.0161450065325,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.23677581864,0.24667002664,0.211764705882,0.285714285714,0.37,0.650887573964,0.0997942386831,0.0,0.42112,0.0
169,0.0204543219589,1.0,0.5,1.0,0.107913669065,1.0,0.444444444444,0.214105793451,0.182614539084,0.270588235294,0.285714285714,0.35,0.710059171598,0.0997942386831,0.0,0.42112,0.0
170,0.0224175716112,1.0,0.25,0.0,0.115107913669,1.0,0.555555555556,0.294710327456,0.171430628555,0.288235294118,0.285714285714,0.35,0.715976331361,0.0997942386831,0.0,0.43168,0.0
171,0.0251534776562,1.0,0.0,0.0,0.129496402878,1.0,0.444444444444,0.287153652393,0.190918472652,0.258823529412,0.285714285714,0.35,0.739644970414,0.0997942386831,0.0,0.43168,0.0
172,0.0272817948106,1.0,0.25,1.0,0.0920863309353,1.0,0.444444444444,0.324937027708,0.170758633931,0.305882352941,0.285714285714,0.37,0.840236686391,0.0997942386831,0.0,0.42112,0.0
173,0.0301195510164,1.0,0.25,0.0,0.122302158273,1.0,0.555555555556,0.287153652393,0.171430628555,0.288235294118,0.285714285714,0.35,0.710059171598,0.0997942386831,0.0,0.43776,0.0
