,marca,modelo,version,precio,segmento
2754,MERCEDES,CLASE C,C Coupé 300 9G-Tronic,43733.0,Deportivo bajo
2755,MERCEDES,CLASE C,C Coupé 300 9G-Tronic,43733.0,Familiar
2756,MERCEDES,CLASE C,C Coupé 220d 4Matic 9G-Tronic,43970.0,Deportivo bajo
2757,MERCEDES,CLASE C,C Coupé 220d 4Matic 9G-Tronic,43970.0,Familiar
2758,MERCEDES,CLASE C,C Coupé 250d 9G-Tronic,44478.0,Deportivo bajo
2759,MERCEDES,CLASE C,C Coupé 250d 9G-Tronic,44478.0,Familiar
2760,MERCEDES,CLASE C,C Cabrio 200,44480.0,Deportivo bajo
2761,MERCEDES,CLASE C,C Cabrio 200,44480.0,Familiar
2762,MERCEDES,CLASE C,C 220d 9G-Tronic (4.75),44510.0,Deportivo bajo
2763,MERCEDES,CLASE C,C 220d 9G-Tronic (4.75),44510.0,Familiar
2764,MERCEDES,CLASE C,C Estate 220d 4Matic 7G Plus,44561.0,Deportivo bajo
2765,MERCEDES,CLASE C,C Estate 220d 4Matic 7G Plus,44561.0,Familiar
2766,MERCEDES,CLASE C,C Cabrio 220d,44762.0,Deportivo bajo
2767,MERCEDES,CLASE C,C Cabrio 220d,44762.0,Familiar
2768,MERCEDES,CLASE C,C Estate 250d 7G Plus,44972.0,Deportivo bajo
2769,MERCEDES,CLASE C,C Estate 250d 7G Plus,44972.0,Familiar
2770,MERCEDES,CLASE C,C Estate 220d 9G-Tronic (4.75),45831.0,Deportivo bajo
2771,MERCEDES,CLASE C,C Estate 220d 9G-Tronic (4.75),45831.0,Familiar
2772,MERCEDES,CLASE C,C 300BlueTec Hybrid,46625.0,Deportivo bajo
2773,MERCEDES,CLASE C,C 300BlueTec Hybrid,46625.0,Familiar
2774,MERCEDES,CLASE C,C Cabrio 200 9G-Tronic,47280.0,Deportivo bajo
2775,MERCEDES,CLASE C,C Cabrio 200 9G-Tronic,47280.0,Familiar
2776,MERCEDES,CLASE C,C Estate 300BlueTec Hybrid,47775.0,Deportivo bajo
2777,MERCEDES,CLASE C,C Estate 300BlueTec Hybrid,47775.0,Familiar
2778,MERCEDES,CLASE C,C 250d 4Matic 7G Plus,48230.0,Deportivo bajo
2779,MERCEDES,CLASE C,C 250d 4Matic 7G Plus,48230.0,Familiar
2780,MERCEDES,CLASE C,C Estate 250d (4.75) 7G Plus,48380.0,Deportivo bajo
2781,MERCEDES,CLASE C,C Estate 250d (4.75) 7G Plus,48380.0,Familiar
2782,MERCEDES,CLASE C,C Coupé 250d (4.75) 9G-Tronic,48427.0,Deportivo bajo
2783,MERCEDES,CLASE C,C Coupé 250d (4.75) 9G-Tronic,48427.0,Familiar
2784,MERCEDES,CLASE C,C Coupé 250d 4Matic 9G-Tronic,48589.0,Deportivo bajo
2785,MERCEDES,CLASE C,C Coupé 250d 4Matic 9G-Tronic,48589.0,Familiar
2786,MERCEDES,CLASE C,C Cabrio 220d (4.75),48746.0,Deportivo bajo
2787,MERCEDES,CLASE C,C Cabrio 220d (4.75),48746.0,Familiar
2788,MERCEDES,CLASE C,C 250d 9G-Tronic (4.75),48802.0,Deportivo bajo
2789,MERCEDES,CLASE C,C 250d 9G-Tronic (4.75),48802.0,Familiar
2790,MERCEDES,CLASE C,C 350 e,48971.0,Deportivo bajo
2791,MERCEDES,CLASE C,C 350 e,48971.0,Familiar
2792,MERCEDES,CLASE C,C Estate 250d 4Matic 7G Plus,49169.0,Deportivo bajo
2793,MERCEDES,CLASE C,C Estate 250d 4Matic 7G Plus,49169.0,Familiar
2794,MERCEDES,CLASE CLA,CLA 200d,29462.0,Familiar
2795,MERCEDES,CLASE CLA,CLA 180,30416.0,Familiar
2796,MERCEDES,CLASE CLA,CLA Shooting Brake 180,30895.0,Familiar
2797,MERCEDES,CLASE CLA,CLA 200d 7G-DCT,31631.0,Familiar
2798,MERCEDES,CLASE CLA,CLA Shooting Brake 200d 7G-DCT,31978.0,Familiar
2799,MERCEDES,CLASE CLA,CLA Shooting Brake 200d,32035.0,Familiar
2800,MERCEDES,CLASE CLA,CLA 200,32601.0,Familiar
2801,MERCEDES,CLASE CLA,CLA 180 7G-DCT,32695.0,Familiar
2802,MERCEDES,CLASE CLA,CLA Shooting Brake 200,33032.0,Familiar
2803,MERCEDES,CLASE CLA,CLA Shooting Brake 180 7G-DCT,33123.0,Familiar
2804,MERCEDES,CLASE CLA,CLA 220d 7G-DCT,34262.0,Familiar
2805,MERCEDES,CLASE CLA,CLA 200 7G-DCT,34880.0,Familiar
2806,MERCEDES,CLASE CLA,CLA Shooting Brake 200 7G-DCT,35262.0,Familiar
2807,MERCEDES,CLASE CLA,CLA Shooting Brake 220d 7G-DCT,37070.0,Familiar
2808,MERCEDES,CLASE CLA,CLA 220d 4Matic 7G-DCT,37507.0,Familiar
2809,MERCEDES,CLASE CLA,CLA Shooting Brake 220d 4Matic 7G-DCT,40462.0,Familiar
2810,MERCEDES,CLASE CLA,CLA 250 Sport 4Matic 7G-DCT,49545.0,Familiar
2811,MERCEDES,CLASE CLA,CLA Shooting Brake 250 Sport 4Matic 7G-DCT,49608.0,Familiar
2812,MERCEDES,CLASE CLA,CLA Shooting Brake 45 AMG 4Matic 7G-DCT,59576.0,Familiar
2813,MERCEDES,CLASE CLA,CLA 45 AMG 4Matic 7G-DCT,59734.0,Familiar
2814,MERCEDES,CLASE CLS,CLS 250d ECO Aut.,58194.0,Berlina
2815,MERCEDES,CLASE CLS,CLS 250d Aut.,60465.0,Berlina
2816,MERCEDES,CLASE CLS,CLS Shooting Brake 250d Aut.,62374.0,Berlina
2817,MERCEDES,CLASE CLS,CLS 250d 4M Aut.,63294.0,Berlina
2818,MERCEDES,CLASE CLS,CLS Shooting Brake 250d 4M Aut.,65111.0,Berlina
2819,MERCEDES,CLASE CLS,CLS 350d Aut.,65387.0,Berlina
2820,MERCEDES,CLASE CLS,CLS Shooting Brake 350d Aut.,67296.0,Berlina
2821,MERCEDES,CLASE CLS,CLS 400 4M Aut.,70211.0,Berlina
2822,MERCEDES,CLASE CLS,CLS 350d 4M Aut.,70832.0,Berlina
2823,MERCEDES,CLASE CLS,CLS Shooting Brake 400 4M Aut.,72189.0,Berlina
2824,MERCEDES,CLASE CLS,CLS Shooting Brake 350d 4M Aut.,72856.0,Berlina
2825,MERCEDES,CLASE CLS,CLS 63 AMG 4M Aut.,135294.0,Berlina
2826,MERCEDES,CLASE CLS,CLS Shooting Brake 63 AMG 4M Aut.,137548.0,Berlina
2827,MERCEDES,CLASE CLS,CLS 63 AMG S 4M Aut.,147576.0,Berlina
2828,MERCEDES,CLASE CLS,CLS Shooting Brake 63 AMG S 4M Aut.,149945.0,Berlina
2829,MERCEDES,CLASE E,E 200d 9G-Tronic 150,43557.0,Berlina
2830,MERCEDES,CLASE E,E 200d 9G-Tronic 150,43557.0,Deportivo alto
2831,MERCEDES,CLASE E,E Coupé 220d 9G-Tronic,43912.0,Berlina
2832,MERCEDES,CLASE E,E Coupé 220d 9G-Tronic,43912.0,Deportivo alto
2833,MERCEDES,CLASE E,E 220d 9G-Tronic 194,46099.0,Berlina
2834,MERCEDES,CLASE E,E 220d 9G-Tronic 194,46099.0,Deportivo alto
2835,MERCEDES,CLASE E,E Coupé 220d 4Matic 9G-Tronic,47951.0,Berlina
2836,MERCEDES,CLASE E,E Coupé 220d 4Matic 9G-Tronic,47951.0,Deportivo alto
2837,MERCEDES,CLASE E,E 200 9G-Tronic,48089.0,Berlina
2838,MERCEDES,CLASE E,E 200 9G-Tronic,48089.0,Deportivo alto
2839,MERCEDES,CLASE E,E Estate 200d 9G-Tronic 150,49293.0,Berlina
2840,MERCEDES,CLASE E,E Estate 200d 9G-Tronic 150,49293.0,Deportivo alto
2841,MERCEDES,CLASE E,E 220d 4Matic 9G-Tronic 194,49868.0,Berlina
2842,MERCEDES,CLASE E,E 220d 4Matic 9G-Tronic 194,49868.0,Deportivo alto
2843,MERCEDES,CLASE E,E Estate 200 9G-Tronic,50688.0,Berlina
2844,MERCEDES,CLASE E,E Estate 200 9G-Tronic,50688.0,Deportivo alto
2845,MERCEDES,CLASE E,E Estate 220d 9G-Tronic 194,51719.0,Berlina
2846,MERCEDES,CLASE E,E Estate 220d 9G-Tronic 194,51719.0,Deportivo alto
2847,MERCEDES,CLASE E,E 300 Aut.,52276.0,Berlina
2848,MERCEDES,CLASE E,E 300 Aut.,52276.0,Deportivo alto
2849,MERCEDES,CLASE E,E Estate 250 Aut.,52926.0,Berlina
2850,MERCEDES,CLASE E,E Estate 250 Aut.,52926.0,Deportivo alto
2851,MERCEDES,CLASE E,E 220d 4Matic 9G-Tronic 194 (4.75),53034.0,Berlina
2852,MERCEDES,CLASE E,E 220d 4Matic 9G-Tronic 194 (4.75),53034.0,Deportivo alto
2853,MERCEDES,CLASE E,E Coupé 300 9G-Tronic,53622.0,Berlina
2854,MERCEDES,CLASE E,E Coupé 300 9G-Tronic,53622.0,Deportivo alto
2855,MERCEDES,CLASE E,E Cabrio 220d 9G-Tronic,55458.0,Berlina
2856,MERCEDES,CLASE E,E Cabrio 220d 9G-Tronic,55458.0,Deportivo alto
2857,MERCEDES,CLASE E,E 350d Aut.,55831.0,Berlina
2858,MERCEDES,CLASE E,E 350d Aut.,55831.0,Deportivo alto
2859,MERCEDES,CLASE E,E Coupé 300 9G-Tronic (9.75),55949.0,Berlina
2860,MERCEDES,CLASE E,E Coupé 300 9G-Tronic (9.75),55949.0,Deportivo alto
2861,MERCEDES,CLASE E,E Estate 220d 4Matic 9G-Tronic 194,56367.0,Berlina
2862,MERCEDES,CLASE E,E Estate 220d 4Matic 9G-Tronic 194,56367.0,Deportivo alto
2863,MERCEDES,CLASE E,E Coupé 350d 4Matic 9G-Tronic,56670.0,Berlina
2864,MERCEDES,CLASE E,E Coupé 350d 4Matic 9G-Tronic,56670.0,Deportivo alto
2865,MERCEDES,CLASE E,E Cabrio 220d 9G-Tronic (4.75),57826.0,Berlina
2866,MERCEDES,CLASE E,E Cabrio 220d 9G-Tronic (4.75),57826.0,Deportivo alto
2867,MERCEDES,CLASE E,E 350d 4Matic 9G-Tronic,59698.0,Berlina
2868,MERCEDES,CLASE E,E 350d 4Matic 9G-Tronic,59698.0,Deportivo alto
2869,MERCEDES,CLASE E,E 350 e,59987.0,Berlina
2870,MERCEDES,CLASE E,E 350 e,59987.0,Deportivo alto
2871,MERCEDES,CLASE E,E Estate 220d 4Matic All-Terrain Aut.,60867.0,Berlina
2872,MERCEDES,CLASE E,E Estate 220d 4Matic All-Terrain Aut.,60867.0,Deportivo alto
2873,MERCEDES,CLASE E,E Estate 350d Aut.,60981.0,Berlina
2874,MERCEDES,CLASE E,E Estate 350d Aut.,60981.0,Deportivo alto
2875,MERCEDES,CLASE E,E Cabrio 300 9G-Tronic,62490.0,Berlina
2876,MERCEDES,CLASE E,E Cabrio 300 9G-Tronic,62490.0,Deportivo alto
2877,MERCEDES,CLASE E,E 350d 4Matic 9G-Tronic (9.75),62590.0,Berlina
2878,MERCEDES,CLASE E,E 350d 4Matic 9G-Tronic (9.75),62590.0,Deportivo alto
2879,MERCEDES,CLASE E,E Estate 350d Aut. (9.75),63729.0,Berlina
2880,MERCEDES,CLASE E,E Estate 350d Aut. (9.75),63729.0,Deportivo alto
2881,MERCEDES,CLASE E,E Cabrio 300 9G-Tronic (9.75),65173.0,Berlina
2882,MERCEDES,CLASE E,E Cabrio 300 9G-Tronic (9.75),65173.0,Deportivo alto
2883,MERCEDES,CLASE E,E Estate 350d 4Matic 9G-Tronic,66127.0,Berlina
2884,MERCEDES,CLASE E,E Estate 350d 4Matic 9G-Tronic,66127.0,Deportivo alto
2885,MERCEDES,CLASE E,E Coupé 400 4Matic 9G-Tronic,68421.0,Berlina
2886,MERCEDES,CLASE E,E Coupé 400 4Matic 9G-Tronic,68421.0,Deportivo alto
2887,MERCEDES,CLASE E,E Cabrio 350d 4Matic 9G-Tronic,70626.0,Berlina
2888,MERCEDES,CLASE E,E Cabrio 350d 4Matic 9G-Tronic,70626.0,Deportivo alto
2889,MERCEDES,CLASE E,E Estate 350d 4Matic All-Terrain Aut.,70717.0,Berlina
2890,MERCEDES,CLASE E,E Estate 350d 4Matic All-Terrain Aut.,70717.0,Deportivo alto
2891,MERCEDES,CLASE E,E Cabrio 400 4Matic 9G-Tronic,75502.0,Berlina
2892,MERCEDES,CLASE E,E Cabrio 400 4Matic 9G-Tronic,75502.0,Deportivo alto
2893,MERCEDES,CLASE E,E AMG 43 4Matic Aut.,82032.0,Berlina
2894,MERCEDES,CLASE E,E AMG 43 4Matic Aut.,82032.0,Deportivo alto
2895,MERCEDES,CLASE E,E Estate AMG 43 4Matic Aut.,86175.0,Berlina
2896,MERCEDES,CLASE E,E Estate AMG 43 4Matic Aut.,86175.0,Deportivo alto
2897,MERCEDES,CLASE E,E AMG 63 4Matic+ 9G-Tronic,121909.0,Berlina
2898,MERCEDES,CLASE E,E AMG 63 4Matic+ 9G-Tronic,121909.0,Deportivo alto
2899,MERCEDES,CLASE E,E Estate AMG 63 4Matic+ Aut.,122717.0,Berlina
2900,MERCEDES,CLASE E,E Estate AMG 63 4Matic+ Aut.,122717.0,Deportivo alto
2901,MERCEDES,CLASE E,E AMG 63 S 4Matic+ 9G-Tronic,134260.0,Berlina
2902,MERCEDES,CLASE E,E AMG 63 S 4Matic+ 9G-Tronic,134260.0,Deportivo alto
2903,MERCEDES,CLASE E,E Estate AMG 63 S 4Matic+ Aut.,134822.0,Berlina
2904,MERCEDES,CLASE E,E Estate AMG 63 S 4Matic+ Aut.,134822.0,Deportivo alto
2905,MERCEDES,CLASE G,G 350d Professional Aut.,84686.0,TTE Superior
2906,MERCEDES,CLASE G,G 350d Aut.,96715.0,TTE Superior
2907,MERCEDES,CLASE G,G 500 Aut.,113068.0,TTE Superior
2908,MERCEDES,CLASE G,G 63 AMG Largo Aut.,153318.0,TTE Superior
2909,MERCEDES,CLASE G,G 500 4x4,254173.0,TTE Superior
2910,MERCEDES,CLASE G,G 65 AMG Largo Aut.,291180.0,TTE Superior
2911,MERCEDES,CLASE GLA,GLA 180,28324.0,TTE Compacto
2912,MERCEDES,CLASE GLA,GLA 200d,30396.0,TTE Compacto
2913,MERCEDES,CLASE GLA,GLA 180 7G-DCT,30615.0,TTE Compacto
2914,MERCEDES,CLASE GLA,GLA 200d 7G-DCT,32907.0,TTE Compacto
2915,MERCEDES,CLASE GLA,GLA 200,34136.0,TTE Compacto
2916,MERCEDES,CLASE GLA,GLA 220d 7G-DCT,35578.0,TTE Compacto
2917,MERCEDES,CLASE GLA,GLA 200 7G-DCT,36428.0,TTE Compacto
2918,MERCEDES,CLASE GLA,GLA 220d 4Matic 7G-DCT,37708.0,TTE Compacto
2919,MERCEDES,CLASE GLA,GLA 250 4Matic 7G-DCT,43543.0,TTE Compacto
2920,MERCEDES,CLASE GLA,GLA AMG 45 4Matic 7-DCT,65205.0,TTE Compacto
2921,MERCEDES,CLASE GLC,GLC 220d 4Matic Aut.,44331.0,TTE Compacto
2922,MERCEDES,CLASE GLC,GLC 250 4Matic Aut.,45113.0,TTE Compacto
2923,MERCEDES,CLASE GLC,GLC 250d 4Matic Aut.,46194.0,TTE Compacto
2924,MERCEDES,CLASE GLC,GLC Coupé 250 4Matic Aut.,48073.0,TTE Compacto
2925,MERCEDES,CLASE GLC,GLC 250 4Matic (9.75) Aut.,48308.0,TTE Compacto
2926,MERCEDES,CLASE GLC,GLC Coupé 220d 4Matic Aut.,48603.0,TTE Compacto
2927,MERCEDES,CLASE GLC,GLC Coupé 250 4Matic (9.75) Aut.,50712.0,TTE Compacto
2928,MERCEDES,CLASE GLC,GLC Coupé 250d 4Matic Aut.,50788.0,TTE Compacto
2929,MERCEDES,CLASE GLC,GLC 350e 4Matic,51651.0,TTE Compacto
2930,MERCEDES,CLASE GLC,GLC 350d 4Matic Aut.,55739.0,TTE Compacto
2931,MERCEDES,CLASE GLC,GLC Coupé 350 e 4Matic,57536.0,TTE Compacto
2932,MERCEDES,CLASE GLC,GLC 350d 4Matic (9.75) Aut.,59357.0,TTE Compacto
2933,MERCEDES,CLASE GLC,GLC Coupé 350d 4Matic Aut.,59795.0,TTE Compacto
2934,MERCEDES,CLASE GLC,GLC 43 AMG 4Matic Aut.,62900.0,TTE Compacto
2935,MERCEDES,CLASE GLC,GLC 43 AMG 4Matic Aut.,67032.0,TTE Compacto
2936,MERCEDES,CLASE GLC,GLC 43 AMG 4Matic (14.75) Aut.,67106.0,TTE Compacto
2937,MERCEDES,CLASE GLE,GLE 250d 4Matic Aut.,56233.0,TTE Superior
2938,MERCEDES,CLASE GLE,GLE 350d 4Matic Aut.,64019.0,TTE Superior
2939,MERCEDES,CLASE GLE,GLE 500 e 4Matic,69558.0,TTE Superior
2940,MERCEDES,CLASE GLE,GLE 43 AMG 4Matic Aut.,73451.0,TTE Superior
2941,MERCEDES,CLASE GLE,GLE Coupé 350d 4Matic Aut.,73607.0,TTE Superior
2942,MERCEDES,CLASE GLE,GLE Coupé 43 AMG 4Matic Aut.,87586.0,TTE Superior
2943,MERCEDES,CLASE GLE,GLE 63 AMG 4Matic Aut.,121168.0,TTE Superior
2944,MERCEDES,CLASE GLE,GLE Coupé 63 AMG 4Matic Aut.,128480.0,TTE Superior
2945,MERCEDES,CLASE GLE,GLE 63 AMG S 4Matic Aut.,131690.0,TTE Superior
2946,MERCEDES,CLASE GLE,GLE Coupé 63 AMG S 4Matic Aut.,139451.0,TTE Superior
2947,MERCEDES,CLASE GLS,GLS 350d 4Matic Aut.,82327.0,TTE Superior
2948,MERCEDES,CLASE GLS,GLS 400 4Matic Aut.,86412.0,TTE Superior
2949,MERCEDES,CLASE GLS,GLS 500 4Matic Aut.,106490.0,TTE Superior
2950,MERCEDES,CLASE GLS,GLS 63 AMG 4Matic Aut.,144509.0,TTE Superior
2951,MERCEDES,CLASE S,S 350d 4M 9G-Tronic,93954.0,Deportivo alto
2952,MERCEDES,CLASE S,S 350d 4M 9G-Tronic,93954.0,Gran lujo
2953,MERCEDES,CLASE S,S 350d 4M Largo 9G-Tronic,96254.0,Deportivo alto
2954,MERCEDES,CLASE S,S 350d 4M Largo 9G-Tronic,96254.0,Gran lujo
2955,MERCEDES,CLASE S,S 400d 4M 9G-Tronic,97312.0,Deportivo alto
2956,MERCEDES,CLASE S,S 400d 4M 9G-Tronic,97312.0,Gran lujo
2957,MERCEDES,CLASE S,S 400d 4M Largo 9G-Tronic,98416.0,Deportivo alto
2958,MERCEDES,CLASE S,S 400d 4M Largo 9G-Tronic,98416.0,Gran lujo
2959,MERCEDES,CLASE S,S 560 4M 9G-Tronic,124255.0,Deportivo alto
2960,MERCEDES,CLASE S,S 560 4M 9G-Tronic,124255.0,Gran lujo
2961,MERCEDES,CLASE S,S 560 4M Largo 9G-Tronic,126785.0,Deportivo alto
2962,MERCEDES,CLASE S,S 560 4M Largo 9G-Tronic,126785.0,Gran lujo
2963,MERCEDES,CLASE S,S Coupé 500 4M Aut.,143298.0,Deportivo alto
2964,MERCEDES,CLASE S,S Coupé 500 4M Aut.,143298.0,Gran lujo
2965,MERCEDES,CLASE S,Maybach S 560 4M Aut.,145599.0,Deportivo alto
2966,MERCEDES,CLASE S,Maybach S 560 4M Aut.,145599.0,Gran lujo
2967,MERCEDES,CLASE S,S Cabrio 500 Aut.,154062.0,Deportivo alto
2968,MERCEDES,CLASE S,S Cabrio 500 Aut.,154062.0,Gran lujo
2969,MERCEDES,CLASE S,S 63 AMG 4M Largo Aut.,177845.0,Deportivo alto
2970,MERCEDES,CLASE S,S 63 AMG 4M Largo Aut.,177845.0,Gran lujo
2971,MERCEDES,CLASE S,S Coupé 63 AMG 4Matic Aut.,192334.0,Deportivo alto
2972,MERCEDES,CLASE S,S Coupé 63 AMG 4Matic Aut.,192334.0,Gran lujo
2973,MERCEDES,CLASE S,S Cabrio 63 AMG 4Matic Aut.,206755.0,Deportivo alto
2974,MERCEDES,CLASE S,S Cabrio 63 AMG 4Matic Aut.,206755.0,Gran lujo
2975,MERCEDES,CLASE S,S Coupé 65 AMG Aut.,271661.0,Deportivo alto
2976,MERCEDES,CLASE S,S Coupé 65 AMG Aut.,271661.0,Gran lujo
2977,MERCEDES,CLASE S,S Cabrio 65 AMG Aut.,281566.0,Deportivo alto
2978,MERCEDES,CLASE S,S Cabrio 65 AMG Aut.,281566.0,Gran lujo
2979,MERCEDES,CLASE SL,SL 400 Aut.,109955.0,Deportivo alto
2980,MERCEDES,CLASE SL,SL 500 Aut.,133224.0,Deportivo alto
2981,MERCEDES,CLASE SL,SL 63 AMG Aut.,179523.0,Deportivo alto
2982,MERCEDES,CLASE SL,SL 65 AMG Aut.,266946.0,Deportivo alto
2983,MERCEDES,CLASE SLC,SLC 200,42294.0,Deportivo bajo
2984,MERCEDES,CLASE SLC,SLC 200 9G-Tronic,44914.0,Deportivo bajo
2985,MERCEDES,CLASE SLC,SLC 250d Aut.,46004.0,Deportivo bajo
2986,MERCEDES,CLASE SLC,SLC 43 AMG Aut.,62666.0,Deportivo bajo
3027,MINI,COUNTRYMAN,Mini  One,20689.0,TTE Pequeño
3028,MINI,COUNTRYMAN,Mini  One D,20996.0,TTE Pequeño
3029,MINI,COUNTRYMAN,Mini  One Aut.,22362.0,TTE Pequeño
3030,MINI,COUNTRYMAN,Mini  Cooper,22943.0,TTE Pequeño
3031,MINI,COUNTRYMAN,Mini  Cooper D,24172.0,TTE Pequeño
3032,MINI,COUNTRYMAN,Mini  Cooper Aut.,24599.0,TTE Pequeño
3033,MINI,COUNTRYMAN,Mini  Cooper ALL4,25013.0,TTE Pequeño
3034,MINI,COUNTRYMAN,Mini  Cooper D Aut.,25868.0,TTE Pequeño
3035,MINI,COUNTRYMAN,Mini  Cooper S 192,25970.0,TTE Pequeño
3036,MINI,COUNTRYMAN,Mini  Cooper D ALL4,26038.0,TTE Pequeño
3037,MINI,COUNTRYMAN,Mini  Cooper ALL4 Aut.,26719.0,TTE Pequeño
3038,MINI,COUNTRYMAN,Mini  Cooper D ALL4 Aut.,27735.0,TTE Pequeño
3039,MINI,COUNTRYMAN,Mini  Cooper S Aut. 192,27764.0,TTE Pequeño
3040,MINI,COUNTRYMAN,Mini  Cooper S ALL4 192,28040.0,TTE Pequeño
3041,MINI,COUNTRYMAN,Mini  Cooper SD Aut.,28866.0,TTE Pequeño
3042,MINI,COUNTRYMAN,Mini  Cooper S ALL4 Aut. 192,29834.0,TTE Pequeño
3043,MINI,COUNTRYMAN,Mini  Cooper S ALL4 (9.75) 192,29920.0,TTE Pequeño
3044,MINI,COUNTRYMAN,Mini  Cooper SD ALL4 Aut.,30823.0,TTE Pequeño
3045,MINI,COUNTRYMAN,Mini  Cooper S E ALL4,30914.0,TTE Pequeño
3046,MINI,COUNTRYMAN,Mini  John Cooper Works ALL4,32596.0,TTE Pequeño
3047,MINI,COUNTRYMAN,Mini  John Cooper Works ALL4 Aut.,33207.0,TTE Pequeño
3048,MINI,MINI,One First,13569.0,Deportivo bajo
3049,MINI,MINI,One First,13569.0,TTE Pequeño
3050,MINI,MINI,One First,13569.0,Utilitario/Polivalente
3051,MINI,MINI,One,15319.0,Deportivo bajo
3052,MINI,MINI,One,15319.0,TTE Pequeño
3053,MINI,MINI,One,15319.0,Utilitario/Polivalente
3054,MINI,MINI,One,15341.0,Deportivo bajo
3055,MINI,MINI,One,15341.0,TTE Pequeño
3056,MINI,MINI,One,15341.0,Utilitario/Polivalente
3057,MINI,MINI,One D,15950.0,Deportivo bajo
3058,MINI,MINI,One D,15950.0,TTE Pequeño
3059,MINI,MINI,One D,15950.0,Utilitario/Polivalente
3060,MINI,MINI,One D,16733.0,Deportivo bajo
3061,MINI,MINI,One D,16733.0,TTE Pequeño
3062,MINI,MINI,One D,16733.0,Utilitario/Polivalente
3063,MINI,MINI,One Aut.,16864.0,Deportivo bajo
3064,MINI,MINI,One Aut.,16864.0,TTE Pequeño
3065,MINI,MINI,One Aut.,16864.0,Utilitario/Polivalente
3066,MINI,MINI,One Aut.,16912.0,Deportivo bajo
3067,MINI,MINI,One Aut.,16912.0,TTE Pequeño
3068,MINI,MINI,One Aut.,16912.0,Utilitario/Polivalente
3069,MINI,MINI,Cooper,17560.0,Deportivo bajo
3070,MINI,MINI,Cooper,17560.0,TTE Pequeño
3071,MINI,MINI,Cooper,17560.0,Utilitario/Polivalente
3072,MINI,MINI,Cooper,17640.0,Deportivo bajo
3073,MINI,MINI,Cooper,17640.0,TTE Pequeño
3074,MINI,MINI,Cooper,17640.0,Utilitario/Polivalente
3075,MINI,MINI,Cabrio One,18169.0,Deportivo bajo
3076,MINI,MINI,Cabrio One,18169.0,TTE Pequeño
3077,MINI,MINI,Cabrio One,18169.0,Utilitario/Polivalente
3078,MINI,MINI,Cooper D,18256.0,Deportivo bajo
3079,MINI,MINI,Cooper D,18256.0,TTE Pequeño
3080,MINI,MINI,Cooper D,18256.0,Utilitario/Polivalente
3081,MINI,MINI,Clubman One,18995.0,Deportivo bajo
3082,MINI,MINI,Clubman One,18995.0,TTE Pequeño
3083,MINI,MINI,Clubman One,18995.0,Utilitario/Polivalente
3084,MINI,MINI,Cooper D,19039.0,Deportivo bajo
3085,MINI,MINI,Cooper D,19039.0,TTE Pequeño
3086,MINI,MINI,Cooper D,19039.0,Utilitario/Polivalente
3087,MINI,MINI,Cooper Aut.,19082.0,Deportivo bajo
3088,MINI,MINI,Cooper Aut.,19082.0,TTE Pequeño
3089,MINI,MINI,Cooper Aut.,19082.0,Utilitario/Polivalente
3090,MINI,MINI,Cooper Aut.,19232.0,Deportivo bajo
3091,MINI,MINI,Cooper Aut.,19232.0,TTE Pequeño
3092,MINI,MINI,Cooper Aut.,19232.0,Utilitario/Polivalente
3093,MINI,MINI,Cooper D Aut.,19778.0,Deportivo bajo
3094,MINI,MINI,Cooper D Aut.,19778.0,TTE Pequeño
3095,MINI,MINI,Cooper D Aut.,19778.0,Utilitario/Polivalente
3096,MINI,MINI,Clubman One D,19865.0,Deportivo bajo
3097,MINI,MINI,Clubman One D,19865.0,TTE Pequeño
3098,MINI,MINI,Clubman One D,19865.0,Utilitario/Polivalente
3099,MINI,MINI,Cabrio Cooper,20387.0,Deportivo bajo
3100,MINI,MINI,Cabrio Cooper,20387.0,TTE Pequeño
3101,MINI,MINI,Cabrio Cooper,20387.0,Utilitario/Polivalente
3102,MINI,MINI,Clubman One (4.75),20464.0,Deportivo bajo
3103,MINI,MINI,Clubman One (4.75),20464.0,TTE Pequeño
3104,MINI,MINI,Clubman One (4.75),20464.0,Utilitario/Polivalente
3105,MINI,MINI,Clubman Aut. One,20561.0,Deportivo bajo
3106,MINI,MINI,Clubman Aut. One,20561.0,TTE Pequeño
3107,MINI,MINI,Clubman Aut. One,20561.0,Utilitario/Polivalente
3108,MINI,MINI,Cooper D Aut.,20561.0,Deportivo bajo
3109,MINI,MINI,Cooper D Aut.,20561.0,TTE Pequeño
3110,MINI,MINI,Cooper D Aut.,20561.0,Utilitario/Polivalente
3111,MINI,MINI,Clubman Cooper,21127.0,Deportivo bajo
3112,MINI,MINI,Clubman Cooper,21127.0,TTE Pequeño
3113,MINI,MINI,Clubman Cooper,21127.0,Utilitario/Polivalente
3114,MINI,MINI,Clubman One D Aut.,21431.0,Deportivo bajo
3115,MINI,MINI,Clubman One D Aut.,21431.0,TTE Pequeño
3116,MINI,MINI,Clubman One D Aut.,21431.0,Utilitario/Polivalente
3117,MINI,MINI,Cabrio Cooper Aut.,21910.0,Deportivo bajo
3118,MINI,MINI,Cabrio Cooper Aut.,21910.0,TTE Pequeño
3119,MINI,MINI,Cabrio Cooper Aut.,21910.0,Utilitario/Polivalente
3120,MINI,MINI,Cabrio Cooper D,21910.0,Deportivo bajo
